comments	contain_gender_bias	bias	hate
임신전 손 댔겠지 임신해서는 약 못씀 누가봐도 칼질했는데 무슨 ㅋㅋㅋ 참 뉴스꺼리 없네	True	gender	hate
임신하는 과정은 왜 안찍나요??	False	none	offensive
임신한 신성한 몸에 웬 비키니넘 몰상식해 보여요	False	others	offensive
임신해도 이쁘네요	False	none	none
임신해서 그런지 살이 좀 찐것 같은데 오히려 보기 좋음~~	False	none	none
임신햇지 뭐	True	gender	offensive
임신했는데 활동접어야지.	True	gender	offensive
임영웅 : 광신도 열성팬 거부감, 음역대 중저음대만 맴돌고.. 발성도 옹알옹알...마케팅으로 포장. 롱런 못할듯 ㅠㅠ	False	others	hate
임영웅 질린다.똑같은 패턴에 노래	False	none	none
임예진 개년 연기고 뭐고 개같은거 그만 출연시켜라 구역질난다. 미친 요즘도 저런 좃이 있음?	True	gender	hate
임지연이 아까워요	False	none	none
임지연이 외모나 성격으로는 최고 아닌가 .. 곽시양이 좀 딸리는듯 갠적으로 임지연이 많이 아까버	False	none	none
임창정 친한 친구들인가 집안사정을 아주 잘들 아시네 ㅋㅋ 인생을 남욕하면서 허송세월 보내지 마시고 다른곳에서 만족감은 좀 느껴보세요 제발	False	none	offensive
임현주 남자 앞에서 실실 쪼개면서 꼬리흔드는게 재섭음. 웃을 일도 아닌데 오바떨고 남자를 홀림.	True	gender	hate
임현주 넘귀엽고 매력적인것같아요	False	none	none
임현주너무이뻐요 임현주가짱 같은여자가봐도너무사랑스럼♡	False	none	none
임현주는 원래 자기 스타일 인것 같아서 오히려 자연스럽던데 ~~	False	none	none
입대전에 에프터스쿨멤버랑 제주도 놀러가고 그랬잖아?? 공연때 다친거라뇨??	False	others	offensive
입대하고 배우 바꿨으면 좋겠다~ 이종석 연기 너무 못하고 이나영이랑 안 어울려. 박보검 추천!	False	none	none
입만 살아가지고...이번에 많은걸 좀 느껴라.....입으로만 사는세상 아니다......	False	none	none
입술 화장이 넘 과하게 그림...	False	none	none
입원 기간동안 계급은 올라간다ㅋ상병쯤 복귀 군생활이 끝났다고 봐야죠 ㅋ	False	none	none
입장 바꿔서 하등한 너의 얼굴을 니 남편이 못 생겨서 매력이 없다 술이나 해야지 하고 다른 성형 여자라도 좋고 다른 여자들 어장 관리 한다고 생각 해 바라 ‼️‼️‼️‼️‼️‼️‼️‼️	True	gender	hate
잉 약쟁이 왜 방송 기웃거리냐	False	others	hate
잉 잠이 안와ㅜㅜ 낼 출근 망했다	False	none	none
잉? 오나라 언니랑 어떻게부부를?? 그러기엔 ....엄청어리지않아요??	False	others	offensive
잊지 않겠습니다. 한남들이 설리를 죽였다는걸	True	gender	hate
잊혀진지 오래. 냄비들이라 다 잊혀졌어.	False	others	hate
자고로 여자는 25세전후 가슴C컵에 골반 넓고 하얗고 복스럽게 생겨야 똑똑하고 건강한 아기낳는단다 애미야	True	gender	hate
자궁과 질에서 피가나왔어요~~~~~ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 정액은?	False	none	hate
자궁및 질 출혈은 뭐 성기에다가 주먹이라도 집어넣었냐ㅋㅋㅋㅋ 멍도 그렇고 진짜 쳐맞은 사람 멍이 아니네ㅋㅋ	True	gender	hate
자극적이긴 한데, 뭔가 문제있는 식당에 해결책을 제시 하는것도 자영업자 전체에게 도움이 될 수 있을 듯. 오히려 너무 잘하는 집을 보여주는게 덜 효과직이지 않을까?	False	none	none
자극적인 제목으로 조회수 높일려고 하네요.기분 안 좋습니다.	False	none	none
자기 일이나 신경쓰세요 연예인 사생활 신경쓸 시간에.. 그렇게 자기 일 신경쓸게 없다는게 더 안쓰럽다	False	none	offensive
자기가 결혼때문에 커리어가 단절됫다고 생각하는 능력없는 아줌마들 드라마	True	gender	hate
자기가 로다주 인줄 아는..	False	none	none
자기가 잘못햇으면 들어가서도 아무것도 안해야되는게 정상아닌가?	False	none	none
자기돈으로 고치겠다는데 뭔상관이요악플 달지마세요 인성 뭐야 악마야 뭐야	False	none	offensive
자기들끼리 행복하면 되는거 아니냐? 행복이나 빌어줘라	False	none	none
자기야~~나온 사람들 대부분 이혼 하더만 이커플도 그러네...	False	others	offensive
자기얼굴에 침뱉고있네 자라	False	none	none
자꾸 말아먹는데 왜 나오지;;쟤들 키울 돈으로 나같음 신인그룹 만들겟노 이기야	False	none	hate
자꾸 메인바꾸지만 그래봤자 군대도피자라는 사실이 바뀌진 않는다	False	none	offensive
자꾸보다보니 미나가 아깝다	False	none	none
자동차를 운전하는건 지옥이다	False	none	none
자동차에서 뜬금없이 잠을 자는 설정 너무 작위적임 성현 오빠 부르니까 잠꼬대로 응?대답하고 ...볼수록 노답 드라마	False	none	none
자랑하고 싶나봐 ㅋㅋ	False	none	none
자막 똑바로 쓰지 하나도 안귀엽고 그런 발음 아닌데 일부러쓰고 해써라고 하는데 했th 이러고 자막 유행어인지 뭔지 그만써요 가족 프로인데 왜 처음 나올 때 영어 라고 하면서 성조기 나오고 vj 없는거처럼 있어야지 그만 받아 먹어요	False	none	offensive
자발적 무자녀부부 좋을까?나이들어갈수록 아이가 행복 이던데	False	others	none
자본주의가 낳은 괴물 커플	False	none	offensive
자살 시도를 했건 멀했건 관심 없다	False	none	offensive
자살 언제하냐?	False	none	hate
자살은 하지마시길...	False	none	offensive
자살은 하지말아라	False	none	none
자살이 면죄부는 아니다. 노무현 조민기	False	others	hate
자살하는것들은 지밖에 모르는것임..그분의마음이어땠나는둥 개소리하지마라..	False	none	hate
자살한 영혼은 천국에 가지 못하고 구천을 떠돈다던데 ㅠ	False	others	none
자세히 보면 미남은 아니다	False	none	none
자숙 끝났나요	False	none	none
자숙이라니 죄지었나 이시언 작년 시상식때부터 계속 선 넘고 무례하네	False	none	offensive
자식은 축복이에요~힘내세요~^^	False	none	none
자야하는데... 엔딩 부분 계속 보게 된다. 만월 진짜 과거도 현재도 왜케 슬픈지... 연기 최고 였다	False	none	none
자연미인도 아닌게... 네이버일마들 자꾸 띄우는겨? 지겹네 아오~~	False	none	hate
자연스럽게 늙음을 인위적으로 바꾸려하지말고 그냥 받아들이거라	False	none	offensive
자연스럽게 만나야지.. 요즘 시대에 공개 맞선이라니.. 재미없어요	False	none	offensive
자유지ㅇㅇ남자는 꼭지보이는거 상관없고 여자는 보이면 안되는거임? 과하다는건 쿵쾅들이 그러는거겠지	True	gender	hate
자유한국당이 주인공 입니다	False	none	none
자전차왕 엄복동이다!!!	False	none	none
자판기 웃기지않았음? 음료가 계속나왘ㅋㅋㅋㅋㅋㅋㅋㅋ	False	none	none
자한당은 어떤모습인지 이드라마에서 확 띄든데...그 역관새끼..	False	others	offensive
자한당이 싫어 하는 연예인들은 계속 조질꺼임 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 김제동 김건모 유재석 다음은 누구냐	False	others	hate
작가 애도 성상납 했나, 어디서 주워 듣고 다 아는것 처름 애기하네, 푼수	True	gender	hate
작가는 현실성 제로인듯..후덜덜 ..재결합? 결혼생활중 다른 여자 몸과 마음을 주물렀던 전남편과? 소오름...	True	gender	hate
작가니 얼마나 그럴듯하게 지어냈겠어~ 그 타고난 재주를 저따위에 쓰다니.. 쯧~	False	none	offensive
작가님 그래도 최진혁♡장나라 써니♡왕식으로 엮어주세요	False	none	none
작가님 다른나라드라마라도 보세요.너무 시시하잖아요.아무리 주말가족극이라해도.	False	none	offensive
작가님 보고 계시죠???이게 여론입니다...이 여론 반영해주세요	False	none	none
작가님 제발 진짜 중간에 어떻게 전개 하시든지 마지막엔 민순경이랑 온준영이 잘되게 해주세요...	False	none	none
작가야 돌았냐 제정신이냐 이게 드라마냐 ㅜㅜㅜ 고현정 발음 다뭉게져서 대체무슨말하는지 안들리고 오버연기 하고있다 박신양도 왜저렇게 오버하냐 항상 똑같은 연기 ㅠㅠㅠ	False	none	offensive
작가야 이제는 적폐 휘재.적폐 똥궈말고 소재가 없어 아이노꾸로 선정한거냐?	False	others	offensive
작가의 재능을 이런일에 써야하냐? 더 세게 처벌해야하는데.	False	none	offensive
작곡과 들어갈 정도만 배우고 지금은 그거보다도 못 치는 같던데요..;	False	none	offensive
작업물도 잘 안내는데 그놈의 랩퍼딱지는 ㅋㅋㅋㅋㅋㅋㅋㅋ	False	none	offensive
작작 펴라	False	none	hate
작품마다 헤어스타에 따라 얼굴이 다 다르다희한하고 요상하다 이남자다	False	none	none
작품은 뜨지만 본인은 잠깐만 주목받고 별개로 안뜨는...개명에 결혼까지 뭘해도 그것도 잠깐이지 뜻대로 커리어가 풀린게 사실상 거의 없었던 셈인데 이참에 늦은 나이에 재혼한거 일반인으로 사는게 더 행복할 것이다	False	others	offensive
작품준비하면서 호르몬제나 얼굴형 관리 엄청 받았을꺼에요 그렇지 않고서는 안그랬겠지만 , 한 작품을 위해 엄청 노력해서 나와서 좋아요 진짜 재밌게 봤어요 새로운 배우의 발견을 한 것 같아요 동윤씨 힘내세요!! 진짜 앞으로도 존잼일듯	False	none	offensive
잔나비 인디음악을 몇배 끌어 올린 주인공들인데 ㅜㅜ이렇게 사라지다니 ᆢ	False	none	none
잔나비 힘네세요 당신의 노래가 우울한 내 생활의 한줄기 빛입니다 잔나비 노래 안 들으면 불면증으로 잠을 못이룹니다. 당신들의 노래는 내 인생의 빛입니다	False	none	none
잔나비도 전라도예요? 댓글이?	False	others	hate
잔소리 말고 내게 와줘..와줘!	False	none	none
잘 가세용.	False	none	offensive
잘 가요 내 사랑 이젠 보내줄게요 기억 추억 모두 잊을게요	False	none	none
잘 다녀오는데. 아마 머리는 들어가면 다시 밀어야할 거다..	False	none	offensive
잘 사는 것 같아서 보기 좋네요 여기 배아파서 부들대는 사람들 많네ㅋㅋ	False	none	none
잘 생긴건가?그냥 호감형이지...몸매도 좋은	False	none	none
잘 알지도 못하고 물곰탕집 공격 오지든만 우리나라 사람 성격 급한거 문제 있어	False	others	offensive
잘 어울린다 ㅠㅠ 송혜교 보단 김지원이랑 분위기가 어울린듯	False	none	none
잘 컸네요. 화목해보여요~	False	none	none
잘 큰거는 어찌하건 부모가 이혼을 했어도 많이 도와주고 나쁜길로 빠지지 않게 남모르게 많이 노력한거다~ 방송으로 보여지는건 안좋을지 언정 집에서는 엄마 역할 제대로 하고있는거다~ 앞으로도 마음예쁘게 잘 자라길 ^^	False	none	none
잘 하실 거예요. 화이팅 입니다~	False	none	none
잘가라 현관아 좋은곳에 가라 만약 노짱 만나면 자살인지 혹시 타살인지 꼭 물어 바주라	False	none	hate
잘가요 누나...	False	none	offensive
잘가요~ 멋진 배우로 기억할겁니다.	False	none	none
잘나가고 돈많은데 차별하면 어떠냐ㅋㅋㅋㅋㅋ똥양인은 차별당할 만한 외모기도하고ㅎ백인들 찬양하자그냥	False	others	hate
잘다녀와요 화이팅	False	none	none
잘될거야 엠씨몽 노래는 항상 좋았는데 ...	False	none	none
잘못 하나도 안 느껴용 내가.	False	none	none
잘못된 선택해서 이렇게 밑바닥까지 추락한 사람 이미 힘들텐데 굳이 이렇게까지 해야되나요? 오히려 더 악한 범죄를 저지른 승리나 버닝썬 관계자들은 조용히 묻히고 있는데 기자면 그거 파헤칠 생각이나 하세요 그게 정의입니다	False	none	none
잘못은 했지만 한순간실수로 자기인생도밑바닥으로 떨어진 사람도 불쌍하다는 생각이 드네요~	False	none	none
잘못한 진우랑 설아가 재결합하는건 절대안된다 진우는 엄마를 잘못둔 죄와 바람핀 죄값을 받아야한다 문태랑은 인격자이고 설아를 진심으로 사랑한다 태랑과 설아가 결혼했으면 좋겠다~^^	False	none	none
잘못한것도 없는데 사람 욕하고 상처주는거...다 본인들한테 돌아간다.맘보 곱게써라.	False	none	none
잘못한게 없는데 뭔가 잘못한 사람 같음	False	none	none
잘못한게있으면 비난받아 마땅하겠으나관련없는 사항으로 오해받고 손가락질받는다면넘 아프지요저사람 아픈마음도 이해갑니다	False	none	none
잘못했으면 처맞아야지.. 맞으면서 사람되는거다	False	others	hate
잘사는 애들이 마약하는 이유는 그들에게 성관계는 이미 흔하고 자극을 줄수없기때문에 더 큰 자극을 찾다가 저렇게 되는거	False	others	hate
잘생겼고 빠순이도 많은데 왜 약을 빨았어??	True	gender	offensive
잘생겼는데 얼굴 아깝다	False	none	none
잘생겼는데 여자처럼 이쁘게 생겨서 여자들은 별로 안좋아할 타입. 자기보다 이쁜데 어찌 사귀고 싶을라나..내주변에도 여자들이 잘생겼는데 좋아하지는 않더라	True	gender	offensive
잘생겼다 근데 40대비율 너무높다 으	False	others	none
잘생겼다ㅡ울사위하자ㅡㅡㅡ손예진은 스켄들이 없어서연애바보인가?아님 관심이없는건가?예진아ㅡㅡ아끼다가 시집못간다ㅜㅜ	False	others	offensive
잘생겼당 나도 변기에서 해보고파	False	none	hate
잘생겼으니 돼ㅛ어	False	others	none
